Date,User,Tweet,Polarity
2023-03-31 04:41:59+00:00,lehollandaisv,"Le réchauffement climatique c'est fake, c'est patriarcal.

La Terre ronde c'est patriarcal, vive la Terre plate.

La Nasa c'est patriarcal, on n'est jamais allé sur la Lune.

La 5G c'est patriarcal, c'est mal !",-1.0
2023-03-31 04:39:50+00:00,PChaibriant,"@catseye43762745 @Cecileretour Oui toutes ces escroqueries sont préparées de longue date, comme la fausse pandémie de covid, le réchauffement climatique etc.",-1.0
2023-03-31 03:52:12+00:00,BenamouSofia,"@al_petel @EmmanuelMacron Après la pénurie du carburant,  c'est la pénurie de l'eau ? Mais qui a fait le réchauffement climatique au nom de l'argent ? Allez le demander à vos amis milliardaires ? Détruire la nature pour du fric qu'ils n'emporteront jamais quand ils seront morts !#",1.0
2023-03-31 02:42:37+00:00,Tapanur,"Virus fantôme, réchauffement climatique invisible, guerre par procuration et à présent nous manquerions d'eau alors même qu'il pleut sans discontinuer depuis une semaine. Un seul point commun à tout ceci : la peur instillée dans l'opinion pour parachever l'asservissement. ☝️",-1.0
2023-03-31 02:40:04+00:00,MLKI92,"@Ccesoir @LenaLazare Beaucoup d’activistes «écolo» sont de véritables connards qui assument totalement vouloir détruire des millions de vies pour «lutte» contre le réchauffement climatique

Cette jeune femme en est un exemple  en souhaitant plonger la population dans la famine pour son idéologie",-1.0
2023-03-31 02:30:05+00:00,mandarineumble,"@plenul00 @dolcefrancia2 @ZemmourEric Et bien vu l’état de ce continent, c’est pas demain la veille et sûrement pas pour ce siècle et avec le réchauffement climatique et la main mise des chinois et des russes qui arrivent, ce continent restera tel qu’on l’a connu ces derniers siècles et aujourd’hui: le néant.",1.0
2023-03-31 02:15:46+00:00,GRicherLalonde,@ThomasGerbet Quel réchauffement climatique? #propagande 🦄🤡,-1.0
2023-03-31 01:32:13+00:00,avlogojan,@RadioCanadaInfo La production du papier 🧻 menacé par le réchauffement climatique!!!🤣🤣🤣,-1.0
2023-03-31 01:30:39+00:00,Rmd_PanKpop,"@seniors_macron Vous avez survécu à une pandémie mais rigoler pas trop vite , avec le réchauffement climatique on va se taper des petites Chaleur extrême et un manque d'eau dans les communes. Bon hunger games les seniors on viendra pas vous rafraîchir quand aurez dessécher",1.0
2023-03-31 00:09:20+00:00,escapismfear,"Ils veulent pas lutter contre le réchauffement climatique par contre ils veulent taxer les pauvres d'utiliser l'eau allez c'est bon
Bientôt on devra payer une ration d'eau 5€ quand il fera 35°C en février vu que personne fait rien",1.0
2023-03-31 00:07:08+00:00,PeterBahl,@Pelerin58580892 Le réchauffement climatique est faux,-1.0
2023-03-30 23:59:42+00:00,CoteMarquis,"@DJELLE_ À moins que je ne m'abuse ils ont changer ''Réchauffement climatique'' par ''changement climatque'', ça fait peur plus longtemps 🤔",1.0
2023-03-30 23:21:28+00:00,jfrcaron,"Le « réchauffement climatique » menacerait la production de sirop d’érable. 

Pourtant, il semblerait que les conditions climatiques actuelles n’ont jamais été autant favorables à l’exploitation de ce produit. 

On vous raconte encore n’importe quoi 

https://t.co/5kJydMu1HT https://t.co/I9ircokxai",-1.0
2023-03-30 23:03:00+00:00,Ginkguo,"@i_laboetie @JLMelenchon La classe dirigeante fait tout le contraire de ce qu’il faut faire pour contenir le réchauffement climatique, mais les gens ordinaires aussi. Et on a les représentants qu'on mérite. Même l'écologie semble avoir plus vocation à se donner bonne conscience qu'à protéger la planète.",1.0
2023-03-30 22:46:05+00:00,Froggybee,"@BFMTV Donc les gens vont bétonner leur jardin pour ne plus arroser et on finira avec encore plus de non ruissellement.....réfléchissons...ne refaisons pas les erreurs du nucléaire....on assisté à un dérèglement climatique, pas un réchauffement! Demandez aux habitants de Chicago 1/2",1.0
2023-03-30 22:44:08+00:00,montreal110,Neuf espèces animales pourraient aider à limiter le réchauffement climatique | JDM - https://t.co/HShK0RNVXe #GoogleAlerts,1.0
2023-03-30 22:39:03+00:00,ValrySchollaer1,"@Mazagan_Ft Le réchauffement climatique est réel est bien plus rapide que ce qu'ils prétendent, mais leurs mesures sont mauvaises et le réchauffement sont EFFECTIVEMENT UN PRÉTEXTE : ils suivent d'autres objectifs. J'explique ici : https://t.co/TcxkkeBn6l",1.0
2023-03-30 22:13:38+00:00,3en01t,@ChristianLacos1 @f_philippot Ça fait un moment que les scientifiques tirent la sonnette d'alarme concernant le réchauffement climatique.,1.0
2023-03-30 22:07:09+00:00,InitiativeCazir,"L'INIC se fait le plaisir de vous annoncer le lancement de ""INIC SPACE"" qui aura lieu le 3 avril à l'occasion de la “Journée des femmes haïtiennes”. INIC SPACE est un espace de débat sur divers sujets relatifs à l'économie, la démocratie ou le réchauffement climatique. https://t.co/nVX4UIrVPw",1.0
2023-03-30 22:03:34+00:00,LascauxJose,@HervMaul L arnaque continue . ....... covid Ukraine réchauffement climatique pénuries la dette  la même arnaque !!!!!,-1.0
2023-03-30 21:54:37+00:00,Jeantoutcourt2,@Val_Plante Vive le réchauffement climatique 🥳🥳🥳,-1.0
2023-03-30 21:53:33+00:00,ANLV59,"#Climat. Cela fait des années que les scientifiques nous alertent sur l'amplification des cas, et l'apparition de nouvelles maladies, dûes au réchauffement climatique et la surpopulation humaine. Rassurez-vous, on continue de regarder ailleurs. https://t.co/e9Rf3wjq9A",1.0
2023-03-30 21:50:09+00:00,FSchomus,"@EmmanuelMacron Tout ça est fabriqué. Covid, confinements, masques,vaccins,  crise de l'énergie, du carburant, immigration, des medicaments, de l’hopital, de l’eau, (voyez ces avions vaporisateurs) rechauffement climatique, retraite, etc..., etc...",-1.0
2023-03-30 21:47:26+00:00,Damkyan_Omega,"L'ONU adopte une résolution ""historique"" de lutte contre le réchauffement climatique https://t.co/15x3oISXh9",1.0
2023-03-30 21:40:43+00:00,FranckNoir,@MonteilGuy1 Energivore car pas assez de R&amp;D justement. Et je suis persuadé qu'il possible de se servir du réchauffement climatique et du soleil pour optimiser les techniques actuelles qui sont parties dans une mauvaise direction.,-1.0
2023-03-30 21:35:47+00:00,bibimtb,@MacLesggy augmenter les réserves en surface est une aberration en période de sécheresse et de grande réchauffement surtout que ses réserves en surface sont pompées dans les nappes qui ne se remplissent déjà pas l’hiver,1.0
2023-03-30 21:32:18+00:00,olsimare,"@le_Parisien ""notamment sur la côte est des États-Unis où sa présence risque de doubler à cause du réchauffement climatique""
Ok, on s'en fout.",1.0
2023-03-30 21:26:49+00:00,ram_blanrem,"Tout est dans le punitif dans ce pays de merde... Les scientifiques de l'eau et de la météorologie prouvent qu'il pleuvra toujours autant, voire plus, avec le prétendu réchauffement climatique, mais c'est la répartition géographique qui risque de changer...",1.0
2023-03-30 21:22:10+00:00,Sophiebarel,"@MathieuMallet @Taigasangare Ils sont en bonne voie, en plus comme ça tout le monde va bien crever en ville avec le réchauffement climatique, ça va être au top.",1.0
2023-03-30 21:14:11+00:00,_Cegeter_,"@realmarcel1 @Manouck44 En hélico pour lutter contre le réchauffement climatique responsable de la pénurie d'eau, quel exemplarité, sa grandeur nous montre la voix.",-1.0
2023-03-30 21:03:52+00:00,VirgoWhallala,"@MarieMaMadre C’est exactement ce que je dis. On peut pas revenir aux moteurs thermiques car le réchauffement climatique concerne tous les humains. En revanche, il faut innover pour que l’extraction se fasse dans des conditions qui permettent santé et rémunération correcte. 1/2",1.0
2023-03-30 21:03:46+00:00,job_bull,"@FrcsBraun Honteux de céder la dessus
Et si une nouvelle maladie apparaît dans quelques années, ce qui est fortement probable avec le réchauffement climatique, on les fait repartir ? 
En plus d’être contre la science, ce personnel n’est pas fiable",1.0
2023-03-30 21:03:33+00:00,M_Alazon,"@DidierKilkenny @Claralex_ Ce qui est vrai, tout le monde n'est pas perdant au réchauffement climatique. Pour le Canada ou la Russie, il y a beaucoup de côtés positifs.",-1.0
2023-03-30 21:03:10+00:00,ibrahimsoukhrat,"Le lac de Serre-Ponçon va être chamboulé par un réchauffement climatique de + 4 °C, voici pourquoi https://t.co/n6I7rwSYV6",1.0
2023-03-30 21:01:31+00:00,KarlLagerfeldF,"@Lulu_du_13 @EmmanuelMacron C'est quoi le rapport avec l'eau ?
Un coup c'est le réchauffement climatique et les diesel qui va créer l'apocalypse le lendemain c'est l'eau puis après un coup de COVID puis on revient au climat. Vous voyez pas que c'est du cirque ?",-1.0
2023-03-30 21:00:02+00:00,franceinfoplus,"💧🇫🇷 Le chef de l'Etat a présenté jeudi, dans les Hautes-Alpes, un plan très attendu destiné à améliorer la gestion de l'eau, ressource menacée par le réchauffement climatique. 👇
https://t.co/F1t8psxDqD",1.0
2023-03-30 20:54:28+00:00,m_zenonus,Oui c’est bcp plus dangereux que le Covid et le réchauffement climatique 😂 https://t.co/NbnAO8ip8f,-1.0
2023-03-30 20:53:29+00:00,02200Bertrand,"@EmmanuelMacron 😂😂😂😂😂 Le faux plan pour nous faire bien croire qu'il y a un réchauffement climatique, bien dirigé par l'élite et surtout le système HAARP 😉😅",-1.0
2023-03-30 20:51:06+00:00,nicolasmanin44,@EmmanuelMacron L'été au moi de mai... Réchauffement climatique sans doute...,-1.0
2023-03-30 20:48:43+00:00,Real_TMX,"@SudRadio @andrebercoff Comme disait l'ancien président de Greenpeace, le réchauffement climatique est une arnaque destinée à faire peur aux gens et à gagner un maximum d'argent.",-1.0
2023-03-30 20:46:24+00:00,saloutre,"@EmmanuelMacron Et au passage on aurai pas besoin de ce ""nouvel"" instrument si nos dirigeant avait vraiment fait des actions contre le réchauffement climatique au lieu de blablater dans le vent",1.0
2023-03-30 20:45:57+00:00,Marco09290,"@VincentdeVince2 @CamilleAd @GerhardKrinner @franceinfoplus A priori oui, puisqu'on dépasse les pires scénario en termes de réchauffement climatique. 🥱",1.0
2023-03-30 20:39:31+00:00,saintepastille,"@MartinOtis C'est finalement le réchauffement climatique.
On va tous mourir.",1.0
2023-03-30 20:39:29+00:00,LeparisienGreg,@LigueDesAnimaux En Inde ils se marrent pour le réchauffement climatique. Ils n’ont pas les moyens de faire des caprices. Si les bobos sortaient leur cul du marais et allaient voir le monde ils comprendraient. Bande de décadents.,1.0
2023-03-30 20:37:43+00:00,LascauxJose,@MaryMbois Arnaque pénuries arnaque !!!!!!! Covid Ukraine réchauffement climatique pénuries arnaque !!!!!  Et même la soit disant dette !!!!!!!,-1.0
2023-03-30 20:32:28+00:00,KervranV,@RenaudMuselier @ChristopheBechu @EmmanuelMacron @Elysee @afpfr @ledauphine @alpes_1 @Paul_Barcelonne @BFM_DICI @F3cotedazur @francebleuazur @BFMCotedazur le combat pour l'eau existe depuis des SIECLES!!! nous aurai t'on menti sur le réchauffement climatique du à l'augmentation de l'activité humaine de ces dernières années,-1.0
2023-03-30 20:29:33+00:00,sorayaodia,"@arsene_kambala @Lens_ndjovu Le réchauffement climatique peut certes causer plus de pluies, ou encore altérer la durée des saisons, mais comme je vous l'ai expliqué plus haut, à Kinshasa LA GRANDE PARTIE du problème est ailleurs. On ne peut pas fermer les yeux face aux problèmes qu'on peut régler
3/3",1.0
2023-03-30 20:25:30+00:00,tofcrespin,"@EmmanuelMacron Faudrait savoir , réchauffement climatique , des glaciers fondent et le niveau de l'eau va monter au point de tout noyer, ici apparemment on va rationner l'eau  via une tarification progressive. On est d'accord que c'est juste poir enculer financièrement les gens uniquement ?",1.0
2023-03-30 20:25:25+00:00,herve_joly,"@pcanfin La taxation des jets privés , des entreprises qui ne jouent pas le jeu en matière d'impôt via des filiales permettrait de gagner du temps contre le réchauffement climatique. Inaction complète de MACRON. STOP 49.3",1.0
2023-03-30 20:22:13+00:00,Mazagan_Ft,"Sous prétexte de lutter contre un hypothétique réchauffement climatique depuis 40 ans annoncé et encore non advenu et après avoir testé la soumission du peuple et les instruments de surveillance, la société de contrôle se met en place...🔽

https://t.co/uob48K7hxj",-1.0
2023-03-30 20:17:53+00:00,collectifantig1,"@EmmanuelMacron quand il fait froid, motus et bouche cousue, faisons comme si de rien n'était
quand il fait chaud, c'est le réchauffement climatique",-1.0
2023-03-30 20:17:37+00:00,Kyle_Copain,"Vous croyez vraiment que des types qui n'ont jamais résolu aucun problème seraient capables de résoudre un jour un problème tel que le ""réchauffement climatique""?
Je trouve plus raisonnable de croire que le problème n'existe tout simplement pas.😌",-1.0
2023-03-30 20:10:15+00:00,madmonkeyxxi,"@RoseDeBerne ""En plus, toute cette eau stagnante et le réchauffement climatique ça va être génial pour les moustiques. Si on a joute l'état dans lequel on a mis l’hôpital public... Ça vous dit une petite épidémie de dengue ?""",1.0
2023-03-30 20:03:34+00:00,sylvianneCruci1,@gillesbellerose @EmmanuelMacron Parce que le réchauffement climatique est actif. Intéressez- vous au lieu de vous plaindre. Emmanuel a raison. Nous allons aller contre la Nature qui reprend ses droits.,-1.0
2023-03-30 20:02:14+00:00,LascauxJose,"@LaColitruche 👍 covid Ukraine réchauffement climatique pénuries la même arnaque ! Et aujourd'hui je rajoute la soit disant  "" dette""  !",-1.0
2023-03-30 20:00:50+00:00,VFruitet,"@BeaupinEric Nan tu dois te tromper, c'est le réchauffement climatique et la sécheresseeeee🤣",-1.0
2023-03-30 19:59:10+00:00,Lenettoyeur83,@LaFrancedabord6 Il est là le réchauffement climatique. Les incendies dans les manifs c'est pas bon pour le climat.,1.0
2023-03-30 19:51:09+00:00,sorayaodia,"@arsene_kambala @Lens_ndjovu Pas besoin de devenir discourtois.
Par ailleurs, pour quelqu'un qui n'est pas attardé vous avez des drôles de réflexions. Comme par exemple le fait de dire qu'on devrait s'habituer à patauger dans l'eau des égouts après chaque petite pluie parce qu'il a ""réchauffement climatique""",-1.0
2023-03-30 19:49:50+00:00,LabonteRegis,"@ThomasGerbet Je suis certain que ces traites sont payées aux articles patriotique WEF, leur liste doit être du genre:

Réchauffement climatique : 500$
Trump: 1000$
COVID: 1500$
Licher le cul de la CAQ: 2000$

Vérité: Mise à pied https://t.co/7jFVqP2rlF",-1.0
2023-03-30 19:49:40+00:00,MentorAlars,"@ericdechaniers @Qui_Aurait_Pu @agric15 ""l’agriculture française court au suicide tout en intensifiant le réchauffement climatique"" - fin de la blague...",-1.0
2023-03-30 19:45:58+00:00,LebergerCyril,"Déjà à cette époque, on avait bien compris qu'il fallait choisir entre deux luttes: celle contre le réchauffement climatique ou celle contre le nucléaire https://t.co/ZgqgjJe3wl",-1.0
2023-03-30 19:43:16+00:00,chfaure27,@LO974 Dans les années 70-80 on parlait de changement climatique.  Le Roy Ladurie fait la différence entre le changement climatique  anthropique (CO2) et les autres. La croissance d'el niño a donné le dérèglement climatique.  Le réchauffement en est une conséquence.  Stockolm 1972 AN 1,1.0
2023-03-30 19:43:10+00:00,LascauxJose,@josycesarini Ben voilà je rerabache  covid Ukraine réchauffement climatique pénuries  la même arnaque  et je rajoute aujourd'hui la dette !!!!!! 😡😡😡😡,-1.0
2023-03-30 19:39:03+00:00,aimecinquante7,"@Elpis_R @defair_phil ""Ils"" modifient le climat puis vous disent, alerte réchauffement climatique , puis déréglement climatique, les apprentis sorciers le sont pour le climat comme ils l'ont été pour l'injection. prions",-1.0
2023-03-30 19:35:45+00:00,hargne78,"@Renaissance @EmmanuelMacron @steph_sejourne @Elisabeth_Borne @ChristopheBechu @MFesneau J'attends maintenant le Plan Ombre. Il faut avoir peur du/des virus, du réchauffement climatique  puis du changement climatique, des coupures d'électricité,  de gaz et maintenant de l'eau, avant d'en arriver à avoir peur de son ombre.",-1.0
2023-03-30 19:34:10+00:00,Grey__Goose_,"@EmmanuelMacron Et pourquoi pas : Essayer de comprendre ces secheresses de plus en plus nombreuses et ces été de plus en plus sec et chaud.

Tiens, tiens, tiens ! 
Un lien avec le climat ces nombreuses secheresses ? 
Regardons plutôt le réchauffement climatique de plus près !!!",1.0
2023-03-30 19:33:43+00:00,Qui_Aurait_Pu,"@AgnesRunacher @JohnKerry @POTUS Si on réussit à exporter nos solutions ambitieuses et inventives, le réchauffement climatique sera stoppé net. 
Tout se joue là-dessus au final. 
#OnContinue
#EcologieDesSolutions
#sobrieteEnergetique https://t.co/InwVTPHuqD",1.0
2023-03-30 19:30:31+00:00,Shikurowoo,"On rappelle qu'on a des pénuries d'eaux dues aux sécheresses qui sont la cause direct du réchauffement climatique. Le gouvernement au lieu de bouger ses petits neurones en agissant pour le climat préfère taxer a mort les gens.
Je les déteste",1.0
2023-03-30 19:28:54+00:00,mdgrinbaud,Ça va trop loin le réchauffement climatique https://t.co/hGe3PcSItR,1.0
2023-03-30 19:28:53+00:00,FrenchJeanGuy1,"@CycloCitrouille @SergeZaka Et dire a certains que les gelées à venir c'est le réchauffement climatique et le CO2.
À toutes les sauces!

Cette ambiance de #sectes apocalyptiques récupérees contamine via les RS mm le service #météorologique de @radiofrance.
Stop au #gurus.
Souviens-toi de ces #RaoultGate.",-1.0
2023-03-30 19:27:21+00:00,marylmr76,@Renaissance @EmmanuelMacron @steph_sejourne @Elisabeth_Borne @ChristopheBechu @MFesneau Je comprends pas le réchauffement climatique et la montée des eaux …. C’est ce qu’on nous vend non ? Et maintenant sécheresse et pénuries ? Je dois bien avouer que je sens que le gouvernement me prend ENCORE pour une grosse CONNE #complotiste,-1.0
2023-03-30 19:27:11+00:00,lamadieu,"@StEgreve rejoint les villes qui ont signé la charte d'engagement #𝗣𝗹𝗮𝗻𝗰𝗹𝗶𝗺𝗮𝘁𝗮𝗶𝗿𝗲́𝗻𝗲𝗿𝗴𝗶𝗲 @GrenobleAlpes
➡️ S'adapter au réchauffement climatique 
➡️ Changer de paradigme pour moins de #Gazàeffetdeserre, plus de #biodiversité #sobriété 
🙏 @laurentTHOVISTE 📸 https://t.co/c0n3Zw625o",1.0
2023-03-30 19:26:51+00:00,DaninIrene,"@LaColitruche Inutile d'expliquer ! le réchauffement climatique a décidé que nous devons revenir au moyen âge ! Les gueux iront à pieds et les gds ""noblesse oblige""nous les regarderons passer en voiture que nous ne pourrons plus nous payer !",-1.0
2023-03-30 19:25:45+00:00,ppelezMoiVi,"@Limagie_fujie @Cloo8_ @dioxigene_o2_ Pis t'inquiète Simone, avec le réchauffement climatique bientôt y aura plus de neige là bas 😭",1.0
2023-03-30 19:25:41+00:00,Marc04771855,@le_Parisien L’article commence par « réchauffement climatique »😂. C’est la propagande pour les mollusques à ce niveau,-1.0
2023-03-30 19:23:29+00:00,arkhamwind,@BonProvecchio @audreygarric tu dis ça pour le réchauffement climatique et le fait que la nature se venge ?,1.0
2023-03-30 19:22:37+00:00,Beth6Harmon,"@KeitaIsaac4 @TannerLight95 @ArnaultRaphael Et le réchauffement climatique ? Du coup on s’en fout ? Parce que chaque combustion dégageant du CO2, vu tous les feux, les bagnoles qui crament, ces manifs sont une catastrophe écologique ! Et quelqu’un a nettoyé le champ de sainte-Soline ? Oui, un pov paysan ! Merci la gauche",1.0
2023-03-30 19:20:54+00:00,AlorsAmed,@NiusMarco @LaureGonlezamar @Nathalienath19 Aussi gros enfumage  que le rechauffement climatique entropique et vous verrez dans un ans les neuneux y croiront tous !🤢,-1.0
2023-03-30 19:20:12+00:00,Shooterz_kipzta,"Elle fut apparue
On est vrm une generation de merde on merite le rechauffement climatique ça nous apprendras à etre aussi con",1.0
2023-03-30 19:17:53+00:00,Counch3,"@Thinker_View L’humanité préféra une guerre au sein de sa propre espèce plutôt que de remettre en question son utopie capitaliste dépassée et de combattre le réchauffement climatique qui la tue à petit feu… fuite en avant… folie
Cette humanité est une désolation… a chaque fois…  punaise !",1.0
2023-03-30 19:17:22+00:00,fb_bahia,"@Yaya_Chutt @9crlW7SljUTGMTC @sarde_le @emma_ducros La nature produit l'évaporation strictement nécessaire à la faune et la flore, si on en crée trop de manière artificielle, on perd plus d'eau (car réchauffement climatique) et on déséquilibre le climat et le cycle de l'eau.",1.0
2023-03-30 19:11:32+00:00,Machinequisait,#macron qui parle de sécheresse et de réchauffement climatique et en Bretagne il pleut dru et ça caille ! 😐 https://t.co/r4hNn3Ijbv,-1.0
2023-03-30 19:10:43+00:00,julesma51,"@Fredx92 A cause du réchauffement climatique, les piqûres de moustiques créent d'énorme démangeaisons 🤣🤣",-1.0
2023-03-30 19:09:25+00:00,p_bischetti,"@subo51 Il fait beaucoup trop chaud pour la période , les agriculteurs estiment à 3 semaines,  1 mois de précocité sur les cultures  , le réchauffement climatique est là  ...
😚",1.0
2023-03-30 19:06:29+00:00,fb_bahia,"@Yaya_Chutt @9crlW7SljUTGMTC @sarde_le @emma_ducros Oui, mais avec le réchauffement climatique, les nappes vont être de plus en plus pompées et ce, au seul profit de l'industrie agro-alimentaire! Le Giec a dit que c problématique que les nations les + riches sur-consomment.",1.0
2023-03-30 19:06:04+00:00,Rigautnicosslas,"@clairemado06 @silvano_trotta oui le sud-est a l'habitude,  à part ça on se gèle les couilles encore en avril,  réchauffement climatique ????",-1.0
2023-03-30 19:04:36+00:00,JjHijoe,"@fgagnon5 @RadioCanadaInfo Il y a environ 18 000 climatologues qualifiés dans le monde et 99.9% d'entre-eux son d'accord que les humains sont à l'origine du réchauffement climatique et du changement climatique et que c'est grave. Explique moi comment 18 000 climatologues n'ont pas raison, mais toi oui!🥸 https://t.co/reTRNFSV7s",1.0
2023-03-30 19:03:02+00:00,StartUpCom2,"@LemaxicraneduG @nekkau @3unjee @dr_l_alexandre C'est bien ce que je dis vous êtes incapable de réfléchir. Il n'y a pas de réchauffement climatique anthropique (prenez un dictionnaire), les glaces ne fondent plus, le Groenland étaient les plaines vertes du temps des viking. Et si vous vivez bien aujourd'hui c'est grave à nous",-1.0
2023-03-30 19:01:04+00:00,fb_bahia,"@Yaya_Chutt @9crlW7SljUTGMTC @sarde_le @emma_ducros Le problème est qu'il y a des sécheresse hivernal du fait du réchauffement climatique et l'eau est pompée directement dans la nappe phréatique, raison pour laquelle les petits paysans voient leurs puits et cours d'eau asséchée.",1.0
2023-03-30 19:00:14+00:00,romainC81549988,"@Clemence_Guette Pendant que l'on se bat, s'etrippe et signon des tribunes, me processus du rechauffement climatique et enclenché et irréversible. Aucun soulevement de la terre, ni aucune bassine ne pourra empêcher ce process de nous balayer comme en fétu de paille. Vous en êtes consciente ?",1.0
2023-03-30 18:52:51+00:00,MFolkrom,@Boss_PFARC @FvcK1slqm @MacLesggy Je ne sais pas ce que vous avez fumé mais ça a l’air fort… le réchauffement climatique lié à l’activité de l’homme comme par hasard mais alors comme par hasard au moment de l’industrialisation… je ne fais que poser des questions hein,-1.0
2023-03-30 18:52:39+00:00,VeroniqueBasle,Les États ont trouvé des ressources communes contre le COVID. Il est temps d'agir avec un même sursaut collectif contre le réchauffement climatique.  https://t.co/6GMyS1PZea,1.0
2023-03-30 18:52:02+00:00,tracfort,"@GaulierLionel @Jiemb1 @GrainHedger Dans la grande moitié nord de la France les conséquences du réchauffement climatique sont une augmentation des précipitations l'hiver et une diminution l'été.
Vous pouvez donner des exemples d'Espagne du Sahara ou de Californie c'est totalement hors sujet.",-1.0
2023-03-30 18:51:53+00:00,PSGInna,Réchauffement climatique : une bactérie mangeuse de chair pourrait se multiplier dans nos océans https://t.co/BGw2YO77Hz via @le_Parisien,1.0
2023-03-30 18:51:01+00:00,MainvilleRobert,"@huguesfoucher1 Les phénomènes environnementaux sont dynamiques.

Vraisemblablement, le réchauffement climatique entraînera un déplacement de la production de sirop d'érable vers le nord.

Les producteurs du sud vont y perdre, ceux du nord vont gagner, pour le Qc, ce sera probablement kif-kif.",1.0
2023-03-30 18:46:27+00:00,AldrinThom,"Apres l'arnaque du Covid, du Vaccin, du réchauffement climatique, de la guerre contre le nouvel Hitler russe, voila la nouvelle escroquerie sur la pénurie d'eau !!!!
Tout est bon pour nous étouffer !! https://t.co/53UrnfySYK",-1.0
2023-03-30 18:45:05+00:00,ThomasTmozza,"Je prends des bains tous les jours, j’ai une piscine et comme dirait @henni_mo Thomas que penses-tu du réchauffement climatique ? Bas les couilles j’ai la clim !!!! https://t.co/G5ysLETzRd",-1.0
2023-03-30 18:43:14+00:00,KoKa1AShOt,"@RadioCanadaInfo Les journalistes sont aussi épais que ça? 😂😂😂 nOtrE siRoP esT eN pErIL! IL fa TrOp ChAuD DeWaR!!!.!!! 

Voyons calvince avec vos esti de réchauffement climatique! C’est une arnaque totale cet merde et seul les gauchiste wokiste y croient encore 🤣",-1.0
2023-03-30 18:41:00+00:00,bricecathalau,"@franceinfo C'est quand même très con.. Il aurait déclaré : ""on va mettre en place un plan ecoleau des watts"" on aurait pu croire qu'enfin on faisait un truc contre le réchauffement climatique dans ce pays !",1.0
2023-03-30 18:40:18+00:00,SylvieDERAM1,@luisadasilvaal2 @Theydoronrons @kevinbossuet @GGMO_i24 @BPetrover Le réchauffement climatique 🤣 🤣 🤣 🤣,-1.0
2023-03-30 18:37:37+00:00,PrLarmina,@EnergieDevlpmt On s'en branle. Y'aura plus personne en 2100 à cause du réchauffement climatique si on multiplie par le parc nucléaire par 100 d'ici 50 ans.,1.0
2023-03-30 18:35:38+00:00,PatriceBorsu,"@Cdanslair @EDelbourg M'ouais, on va nous refaire le coup du réchauffement climatique. 80 % des gaz à effet de serre sont pour l’industrie et l’agriculture, mais ce sont les 20% particuliers que l'on ponctionne et pénalise.  
On connaît la musique...",1.0
2023-03-30 18:28:32+00:00,73Vercingetorix,"Le Co2 problème pour la planète = bullshit

La doxa sur le réchauffement climatique = bullshit 

Le biochar pour capturer du CO2 = Bullshit https://t.co/qPeVFaDWV9",-1.0
2023-03-30 18:21:20+00:00,JimmyMenard2,"@RadioCanadaInfo La démocratie québécoise, un produit d’ici et qui était convoité partout dans le monde, est menacé par le narratif du réchauffement climatique, surtout parce que c'est simplement une arnaque du #WEF pour que... https://t.co/EbiJ561Yd6",-1.0
2023-03-30 18:06:16+00:00,BassBasset,"@MachinaSosa @Ric35855510 @fmomboisse ""Y'a pas un seul scénario de GIEC qui ne prévoit pas une augmentation conséquente des capacités nucléaires si on veut lutter contre le réchauffement climatique surtout si avec l'augmentation de la population qui augmente de fait la demande.""
=&gt; Vous parliez bien de la France",1.0
2023-03-30 18:01:44+00:00,princertitude,"Grâce au réchauffement climatique offert par l'association des pétroliers et de leurs clients, la montée des océans devrait faire en sorte que les centrales nucléaires les plus au sec disposeront de beaucoup d'eau pour être refroidies.",1.0
2023-03-30 18:01:43+00:00,Vetitude,"#Loutres, #bisons, #baleines, #poissons... ces animaux qui pourraient aider à limiter le réchauffement climatique

https://t.co/Xeg6Pno6nZ https://t.co/skwvmf0SGJ",1.0
2023-03-30 18:01:01+00:00,Nemontanaa,"@DidierMaisto @Francois_Ruffin Donc tu mets tes espoirs en un homme qui a fermé sa gueule sur les atteintes aux libertés, sur un faux vaccin et qui nous fait croire à un réchauffement climatique pour instaurer une vie de passes? Ridicule!
Quand les hommes politiques en place tiendront un discours de Vérité ?",-1.0
2023-03-30 18:00:34+00:00,Lauselau2,"Avec le réchauffement Climatique.
LES RICHES s'adaptent 
SAFARI en 2 Sèvres.",1.0
2023-03-30 17:59:00+00:00,freaksgodfather,Très très bon texte sur comment une certaine idée de la liberté venant de l'extrême droite est devenu la norme pour mieux nier toute résistance réelle à la pandémie ou au réchauffement climatique #covid19 #extremedroite  https://t.co/vRaO591zks,1.0
2023-03-30 17:55:46+00:00,F4wk3s1,@luisadasilvaal2 @Theydoronrons @kevinbossuet @GGMO_i24 @BPetrover Le réchauffement climatique c'est surtout du pipeau,-1.0
2023-03-30 17:54:53+00:00,ceserPDL,"L'idée des debats publics organisés par @ceserPDL : mailler les @paysdelaloire et de construire avec les territoires le tome 2 de l' étude L'arbre, poumon de nos vies ligeriennes. Un enjeu à partager. Le travail du @ceserPDL s'inscrit dans le réchauffement climatique https://t.co/dT2Go3hTgO",1.0
